mbd
INF: Download Backup Tags Memory
*TAG: 01 03 11/06/2020 02:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 03:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 04:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 05:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 06:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 07:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 08:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 11:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 12:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 13:31:30.120 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 15:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 16:31:30.070 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 17:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 18:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 19:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 20:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 21:31:30.060 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 22:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/06/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 00:31:30.140 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 02:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 03:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 04:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 05:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 07:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 08:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 09:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 10:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 11:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 12:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 13:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 15:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 16:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 17:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 18:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 19:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 20:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 21:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 22:31:30.050 3D9.1C2D25541C
*TAG: 01 03 11/07/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 00:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 01:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 02:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 03:31:30.120 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 04:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 05:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 07:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 08:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 09:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 10:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 11:31:30.060 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 12:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 13:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 15:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 16:31:30.100 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 17:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 18:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 19:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 20:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 21:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 22:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/08/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 00:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 01:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 02:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 03:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 04:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 05:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 06:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 07:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 08:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 10:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 11:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 12:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 13:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 14:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 15:31:30.180 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 16:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 17:31:30.070 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 18:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 19:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 20:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 21:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 22:31:30.070 3D9.1C2D25541C
*TAG: 01 03 11/09/2020 23:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 00:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 01:31:30.090 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 02:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 03:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 04:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 06:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 07:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 08:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 10:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 11:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 12:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 13:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 15:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 16:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 17:31:30.110 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 18:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 19:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 20:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 21:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 22:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/10/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 00:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 02:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 03:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 07:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 08:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 10:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 11:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 12:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 13:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 14:31:30.110 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 15:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 16:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 17:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 18:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 19:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 20:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 21:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 22:31:30.050 3D9.1C2D25541C
*TAG: 01 03 11/11/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 00:31:30.130 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 02:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 03:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 04:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 06:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 07:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 08:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 09:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 11:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 12:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 13:31:30.070 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 16:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 17:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 18:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 19:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 20:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 21:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 22:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/12/2020 23:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 00:31:30.140 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 02:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 03:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 07:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 08:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 09:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 10:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 11:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 12:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 13:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 14:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 16:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 17:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 18:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 19:31:30.060 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 20:31:30.050 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 21:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 22:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/13/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 00:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 01:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 02:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 03:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 04:31:30.050 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 05:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 07:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 08:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 09:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 10:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 11:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 12:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 13:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 16:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 17:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 18:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 19:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 20:31:30.060 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 21:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 22:31:30.060 3D9.1C2D25541C
*TAG: 01 03 11/14/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 00:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 02:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 03:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 06:31:30.070 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 07:31:30.080 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 08:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 11:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 12:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 13:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 14:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 15:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 16:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 17:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 18:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 19:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 20:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 21:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 22:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/15/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 00:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 02:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 03:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 04:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 05:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 07:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 08:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 09:31:30.100 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 11:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 12:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 13:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 14:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 14:42:14.650 3DD.00778EDF75
*TAG: 01 03 11/16/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 16:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 17:31:30.090 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 18:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 18:43:04.270 3DD.003D53AA32
*TAG: 01 03 11/16/2020 19:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 20:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 21:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 22:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/16/2020 23:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 00:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 01:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 02:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 03:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 04:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 05:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 07:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 08:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 09:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 10:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 11:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 12:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 13:31:30.060 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 14:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 16:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 17:31:30.130 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 18:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 19:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 20:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 21:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 22:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/17/2020 23:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 00:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 02:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 03:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 05:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 07:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 08:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 09:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 11:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 12:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 13:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 15:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 16:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 17:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 18:31:30.070 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 19:31:30.040 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 20:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 21:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 22:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/18/2020 23:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 00:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 01:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 02:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 03:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 05:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 06:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 07:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 08:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 11:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 12:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 13:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 16:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 17:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 18:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 19:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 20:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 21:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 22:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/19/2020 23:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 00:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 01:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 02:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 03:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 06:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 07:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 08:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 09:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 10:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 11:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 12:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 13:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 14:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 15:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 16:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 17:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 18:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 19:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 20:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 21:31:30.030 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 22:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/20/2020 23:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 00:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 01:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 02:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 03:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 04:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 05:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 06:31:30.000 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 07:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 08:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 09:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 10:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 11:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 12:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 13:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 14:31:30.010 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 15:31:30.020 3D9.1C2D25541C
*TAG: 01 03 11/21/2020 16:31:30.000 3D9.1C2D25541C
